srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.5.122,49067,205.188.190.2,25,6,7,378,5,374,52,54,60,3,52,74,121,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,378,5,374,1,2,0,0,372,268,0,1276319201,1276319201,1276319201,normal
192.168.5.122,60874,64.12.90.1,25,6,7,378,5,374,52,54,60,3,52,74,121,29,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,378,5,374,1,2,0,0,372,268,0,1276319201,1276319202,1276319202,normal
192.168.5.122,42580,205.188.59.193,25,6,7,378,5,374,52,54,60,3,52,74,121,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,378,5,374,1,2,0,0,372,268,0,1276319202,1276319202,1276319202,normal
192.168.4.121,51821,65.54.81.88,80,6,7,888,7,5122,40,126,636,224,40,731,1500,735,4,3,16,6,4,0,4,1,20,20,20,20,0,0,0,0,0,7,888,7,5122,1,1,0,0,292,292,0,1276319195,1276319215,1276319199,normal
192.168.2.110,1898,64.41.142.72,443,6,15,870,23,28726,40,58,200,47,40,1248,1500,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,870,23,28726,2,3,0,0,608,928,0,1276319218,1276319218,1276319218,normal
192.168.4.121,51822,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319210,1276319225,1276319214,normal
192.168.1.104,16316,204.13.200.58,80,6,9,499,10,9578,40,55,171,43,40,957,1500,709,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,499,10,9578,1,1,0,0,368,408,0,1276319238,1276319239,1276319239,normal
192.168.4.121,51823,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319225,1276319240,1276319229,normal
192.168.1.104,16317,204.13.200.58,80,6,9,475,10,9578,40,52,147,35,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,475,10,9578,1,1,0,0,368,408,0,1276319240,1276319240,1276319240,normal
192.168.2.110,1894,64.94.104.143,80,6,14,715,19,21674,40,51,125,26,40,1140,1500,623,0,7,100,27,0,5,100,23,101,101,101,101,0,0,0,0,0,14,715,19,21674,2,5,0,0,568,768,0,1276319143,1276319244,1276319244,normal
192.168.2.110,1891,69.192.16.80,80,6,9,561,8,5904,40,62,152,42,40,738,1500,722,0,21,100,41,100,25,100,43,175,175,175,175,0,0,0,0,0,9,561,8,5904,2,2,0,0,368,328,0,1276319070,1276319245,1276319245,normal
192.168.2.110,1897,142.166.14.79,80,6,35,2602,50,57449,40,74,155,47,40,1148,1500,545,0,2,100,17,100,2,100,14,101,101,101,101,0,0,0,0,0,35,2602,50,57449,12,13,0,0,1408,2008,0,1276319145,1276319246,1276319246,normal
192.168.2.110,1893,12.129.19.135,80,6,34,3010,38,28890,40,88,126,36,40,760,1420,534,1,3,99,17,0,2,101,16,104,104,104,104,0,0,0,0,0,34,3010,38,28890,22,22,0,0,1368,1524,0,1276319143,1276319247,1276319247,normal
192.168.4.121,51824,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319240,1276319255,1276319244,normal
192.168.1.105,16848,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319263,1276319263,1276319263,normal
192.168.2.111,3367,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319269,1276319269,1276319269,normal
192.168.4.121,51825,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319255,1276319270,1276319259,normal
192.168.4.121,51826,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319270,1276319285,1276319274,normal
192.168.4.121,51827,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319285,1276319300,1276319289,normal
192.168.2.112,1088,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319304,1276319304,1276319304,normal
192.168.2.106,3334,192.168.5.122,110,6,8,367,17,872,40,45,55,5,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,367,17,872,4,12,0,0,328,696,0,1276319311,1276319314,1276319314,normal
192.168.4.121,51828,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319300,1276319315,1276319304,normal
192.168.1.103,1863,192.168.1.101,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319320,1276319320,1276319320,normal
192.168.4.121,51829,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276319315,1276319330,1276319319,normal
192.168.1.104,16306,216.109.86.150,80,6,61,2772,109,143911,40,45,164,23,40,1320,1420,339,24,1,76,10,24,0,76,7,104,104,104,104,0,0,0,0,0,61,2772,109,143911,3,3,0,0,2448,4364,0,1276319230,1276319334,1276319334,normal
192.168.1.104,16307,216.109.86.150,80,6,27,1332,45,54690,40,49,184,33,40,1215,1420,468,1,4,78,15,24,2,79,12,104,104,104,104,0,0,0,0,0,27,1332,45,54690,2,2,0,0,1088,1804,0,1276319230,1276319334,1276319334,normal
192.168.2.108,1375,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319340,1276319340,1276319340,normal
192.168.2.113,4766,64.90.206.110,80,6,23,1207,30,34747,40,52,122,27,40,1158,1500,607,0,3,58,12,15,2,58,11,74,74,74,74,0,0,0,0,0,23,1207,30,34747,4,3,0,0,928,1208,0,1276319267,1276319341,1276319341,normal
192.168.4.121,51830,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319330,1276319345,1276319334,normal
192.168.2.106,3335,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319359,1276319359,1276319359,normal
192.168.4.121,51831,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319345,1276319360,1276319349,normal
192.168.2.110,1903,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319370,1276319370,1276319370,normal
192.168.4.121,51832,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319360,1276319375,1276319364,normal
192.168.4.121,51833,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319375,1276319390,1276319379,normal
192.168.4.118,4735,192.168.4.119,139,6,11,1429,10,1200,40,129,304,88,40,120,327,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1200,8,8,0,0,448,408,0,1276319392,1276319392,1276319392,normal
192.168.4.118,4736,192.168.4.119,139,6,11,1429,10,1155,40,129,304,88,40,115,327,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1155,8,8,0,0,448,408,0,1276319392,1276319392,1276319392,normal
192.168.2.113,4769,63.245.209.24,80,6,7,441,5,1123,40,63,125,36,40,224,528,251,41,7,41,16,3,14,41,18,56,56,56,56,0,0,0,0,0,7,441,5,1123,2,2,0,0,288,204,0,1276319341,1276319385,1276319397,normal
192.168.4.121,51834,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319390,1276319405,1276319394,normal
192.168.4.118,4737,210.136.232.249,80,6,5,389,5,680,40,77,221,80,40,136,512,210,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,389,5,680,1,1,0,0,208,208,0,1276319414,1276319414,1276319415,normal
192.168.4.118,4738,202.172.28.118,80,6,7,367,7,5863,40,52,119,29,40,837,1500,749,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,367,7,5863,1,1,0,0,288,288,0,1276319414,1276319415,1276319415,normal
192.168.4.118,4741,202.172.28.118,80,6,7,366,8,7237,40,52,118,29,40,904,1500,725,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,7,366,8,7237,1,1,0,0,288,328,0,1276319415,1276319415,1276319416,normal
192.168.4.118,4742,210.136.232.249,80,6,5,327,5,761,40,65,159,52,40,152,593,246,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,327,5,761,1,1,0,0,208,208,0,1276319415,1276319416,1276319416,normal
192.168.4.118,4740,202.172.28.86,80,6,13,617,17,20921,40,47,117,21,40,1230,1500,569,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,13,617,17,20921,1,2,0,0,540,688,0,1276319415,1276319416,1276319416,normal
192.168.4.118,4745,202.172.28.86,80,6,5,270,5,690,40,54,102,27,40,138,522,214,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,270,5,690,1,1,0,0,208,208,0,1276319416,1276319416,1276319417,normal
192.168.4.118,4743,202.172.28.118,80,6,9,427,11,11995,40,47,99,19,40,1090,1500,674,0,0,1,0,1,0,1,0,2,2,2,2,0,0,0,0,0,9,427,11,11995,1,1,0,0,368,448,0,1276319415,1276319416,1276319417,normal
192.168.4.118,4746,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319416,1276319417,1276319417,normal
192.168.4.118,4744,210.136.232.249,80,6,16,726,24,29950,40,45,118,19,40,1247,1500,535,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,16,726,24,29950,1,4,0,0,648,968,0,1276319416,1276319417,1276319417,normal
192.168.4.118,4749,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319417,1276319417,1276319417,normal
192.168.4.118,4750,210.136.232.249,80,6,5,303,5,761,40,60,135,41,40,152,593,246,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,303,5,761,1,1,0,0,208,208,0,1276319417,1276319417,1276319418,normal
192.168.4.118,4752,202.210.143.140,80,6,5,306,5,434,40,61,138,43,40,86,266,100,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,306,5,434,1,1,0,0,208,208,0,1276319417,1276319418,1276319418,normal
192.168.4.118,4753,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319418,1276319418,1276319419,normal
192.168.4.118,4747,202.172.28.118,80,6,32,1369,53,74177,40,42,97,10,40,1399,1500,360,0,0,1,0,1,0,1,0,3,3,3,3,0,0,0,0,0,32,1369,53,74177,1,7,0,0,1312,2128,0,1276319416,1276319418,1276319419,normal
192.168.4.118,4751,210.136.232.249,80,6,15,686,25,29990,40,45,118,20,40,1199,1500,576,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,15,686,25,29990,1,4,0,0,608,1008,0,1276319417,1276319419,1276319419,normal
192.168.4.118,4754,125.6.164.40,80,6,5,288,5,525,40,57,120,35,40,105,365,145,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,288,5,525,1,1,0,0,208,200,0,1276319418,1276319419,1276319419,normal
192.168.4.118,4755,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319419,1276319420,1276319420,normal
192.168.4.121,51835,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319405,1276319420,1276319409,normal
192.168.4.118,4756,202.210.143.140,80,6,5,282,5,434,40,56,114,32,40,86,266,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,282,5,434,1,1,0,0,208,208,0,1276319420,1276319420,1276319420,normal
192.168.4.118,4757,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319420,1276319420,1276319421,normal
192.168.4.118,4758,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319420,1276319421,1276319421,normal
192.168.2.106,3339,208.116.9.82,80,6,17,782,28,36190,40,46,134,22,40,1292,1500,517,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,17,782,28,36190,1,5,0,0,688,1128,0,1276319421,1276319422,1276319422,normal
192.168.4.118,4759,210.136.232.249,80,6,5,303,5,743,40,60,135,41,40,148,575,238,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,303,5,743,1,1,0,0,208,208,0,1276319421,1276319421,1276319422,normal
192.168.2.106,3342,208.116.9.82,80,6,16,737,24,29101,40,46,129,22,40,1212,1500,555,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,16,737,24,29101,1,5,0,0,648,968,0,1276319421,1276319422,1276319422,normal
192.168.2.106,3341,79.110.88.15,80,6,10,512,14,16027,40,51,144,32,40,1144,1500,618,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,512,14,16027,1,2,0,0,408,564,0,1276319421,1276319422,1276319422,normal
192.168.2.106,3340,79.110.88.15,80,6,11,538,16,19552,40,48,130,27,40,1222,1500,586,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11,538,16,19552,1,2,0,0,448,644,0,1276319421,1276319422,1276319422,normal
192.168.2.106,3343,208.116.9.82,80,6,14,649,21,26789,40,46,121,21,40,1275,1500,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,649,21,26789,1,4,0,0,568,848,0,1276319422,1276319422,1276319422,normal
192.168.4.118,4760,210.136.232.249,80,6,5,277,5,460,40,55,109,30,40,92,292,111,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,277,5,460,1,1,0,0,208,208,0,1276319421,1276319422,1276319422,normal
192.168.2.106,3347,208.116.9.82,80,6,12,555,17,19759,40,46,107,19,40,1162,1500,594,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,12,555,17,19759,1,4,0,0,488,688,0,1276319422,1276319422,1276319423,normal
192.168.2.106,3344,208.116.9.82,80,6,21,1022,26,33961,40,48,118,16,40,1306,1500,474,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,21,1022,26,33961,1,5,0,0,944,1048,0,1276319422,1276319423,1276319423,normal
192.168.4.118,4761,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319422,1276319422,1276319423,normal
192.168.2.106,3345,79.110.88.15,80,6,14,653,16,19032,40,46,125,22,40,1189,1500,588,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,14,653,16,19032,1,2,0,0,568,644,0,1276319422,1276319423,1276319423,normal
192.168.4.118,4762,202.172.28.86,80,6,6,310,6,4536,40,51,102,24,40,756,1500,782,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,310,6,4536,1,1,0,0,248,248,0,1276319422,1276319423,1276319423,normal
192.168.2.106,3351,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319423,1276319423,1276319424,normal
192.168.2.106,3352,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319423,1276319424,1276319424,normal
192.168.2.106,3353,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3354,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3355,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319424,1276319424,1276319424,normal
192.168.2.112,1089,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3356,208.116.9.82,80,6,6,312,6,1914,40,52,104,25,40,319,1500,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,312,6,1914,1,1,0,0,248,248,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3357,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3358,208.116.9.82,80,6,6,312,6,1914,40,52,104,25,40,319,1500,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,312,6,1914,1,1,0,0,248,248,0,1276319424,1276319424,1276319424,normal
192.168.2.106,3359,65.61.156.43,80,6,5,315,5,814,40,63,147,47,40,162,646,270,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,315,5,814,1,1,0,0,208,208,0,1276319424,1276319424,1276319425,normal
192.168.2.106,3360,65.61.156.43,80,6,5,291,5,814,40,58,123,36,40,162,646,270,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,291,5,814,1,1,0,0,208,208,0,1276319424,1276319425,1276319425,normal
192.168.2.106,3361,65.61.156.41,80,6,5,322,5,742,40,64,154,50,40,148,574,237,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,322,5,742,1,1,0,0,208,208,0,1276319424,1276319425,1276319425,normal
192.168.2.106,3362,65.61.156.41,80,6,5,298,5,742,40,59,130,39,40,148,574,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,298,5,742,1,1,0,0,208,208,0,1276319425,1276319425,1276319425,normal
192.168.4.118,4763,202.172.28.86,80,6,22,950,36,49083,40,43,102,13,40,1363,1500,413,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,22,950,36,49083,1,5,0,0,888,1448,0,1276319423,1276319425,1276319425,normal
192.168.2.106,3346,79.110.88.15,80,6,7,355,6,3607,40,50,107,24,40,601,1500,716,0,0,3,1,0,0,3,1,3,3,3,3,0,0,0,0,0,7,355,6,3607,1,1,0,0,288,244,0,1276319422,1276319425,1276319425,normal
192.168.2.106,3363,79.110.88.15,80,6,9,449,11,11522,40,49,121,26,40,1047,1500,670,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,449,11,11522,1,2,0,0,368,444,0,1276319425,1276319426,1276319426,normal
192.168.2.106,3349,208.116.9.82,80,6,15,672,21,26774,40,44,104,16,40,1274,1500,521,3,0,3,0,3,0,3,0,3,3,3,3,0,0,0,0,0,15,672,21,26774,1,4,0,0,608,848,0,1276319423,1276319426,1276319426,normal
192.168.2.106,3348,208.116.9.82,80,6,15,672,21,26774,40,44,104,16,40,1274,1500,521,3,0,3,0,3,0,3,0,4,4,4,4,0,0,0,0,0,15,672,21,26774,1,4,0,0,608,848,0,1276319422,1276319426,1276319426,normal
192.168.2.106,3364,79.110.88.15,80,6,10,489,13,13799,40,48,121,25,40,1061,1500,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,489,13,13799,1,2,0,0,408,524,0,1276319426,1276319426,1276319426,normal
192.168.2.106,3365,79.110.88.15,80,6,10,489,13,14194,40,48,121,25,40,1091,1500,650,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,489,13,14194,1,2,0,0,408,524,0,1276319426,1276319427,1276319427,normal
192.168.2.111,3368,163.43.128.52,80,6,6,319,6,2458,40,53,111,28,40,409,1500,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,319,6,2458,1,1,0,0,248,248,0,1276319427,1276319427,1276319427,normal
192.168.2.106,3366,79.110.88.15,80,6,10,489,13,14204,40,48,121,25,40,1092,1500,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,489,13,14204,1,2,0,0,408,524,0,1276319427,1276319427,1276319427,normal
192.168.2.111,3371,163.43.128.52,80,6,6,295,6,2458,40,49,87,18,40,409,1500,612,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6,295,6,2458,1,1,0,0,248,248,0,1276319427,1276319427,1276319428,normal
192.168.2.111,3373,163.43.128.52,80,6,6,317,6,1930,40,52,109,27,40,321,1500,583,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,317,6,1930,1,1,0,0,248,248,0,1276319427,1276319428,1276319428,normal
192.168.2.106,3367,79.110.88.15,80,6,9,450,12,13576,40,50,122,27,40,1131,1500,657,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,450,12,13576,1,2,0,0,368,484,0,1276319427,1276319428,1276319428,normal
192.168.2.111,3374,163.43.128.52,80,6,6,317,6,1930,40,52,109,27,40,321,1500,583,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,317,6,1930,1,1,0,0,248,248,0,1276319427,1276319428,1276319428,normal
192.168.2.111,3375,163.43.128.52,80,6,6,295,6,2458,40,49,87,18,40,409,1500,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,295,6,2458,1,1,0,0,248,248,0,1276319428,1276319428,1276319428,normal
192.168.2.106,3368,79.110.88.15,80,6,9,450,12,12310,40,50,122,27,40,1025,1500,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,450,12,12310,1,2,0,0,368,484,0,1276319428,1276319428,1276319428,normal
192.168.2.111,3376,163.43.128.52,80,6,6,295,6,2458,40,49,87,18,40,409,1500,612,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6,295,6,2458,1,1,0,0,248,248,0,1276319428,1276319428,1276319429,normal
192.168.2.111,3377,163.43.128.52,80,6,6,317,6,1930,40,52,109,27,40,321,1500,583,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,317,6,1930,1,1,0,0,248,248,0,1276319428,1276319429,1276319429,normal
192.168.2.106,3369,79.110.88.15,80,6,9,450,12,12191,40,50,122,27,40,1015,1500,715,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,450,12,12191,1,2,0,0,368,484,0,1276319428,1276319429,1276319429,normal
192.168.2.111,3378,163.43.128.52,80,6,6,317,6,1930,40,52,109,27,40,321,1500,583,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,317,6,1930,1,1,0,0,248,248,0,1276319428,1276319429,1276319429,normal
192.168.2.106,3370,79.110.88.15,80,6,9,450,12,12645,40,50,122,27,40,1053,1500,670,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,9,450,12,12645,1,2,0,0,368,484,0,1276319429,1276319429,1276319430,normal
192.168.2.106,3371,79.110.88.15,80,6,9,450,12,13115,40,50,122,27,40,1092,1500,650,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,450,12,13115,1,2,0,0,368,484,0,1276319429,1276319430,1276319430,normal
192.168.2.106,3372,79.110.88.15,80,6,10,490,13,14843,40,49,122,25,40,1141,1500,632,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,490,13,14843,1,2,0,0,408,524,0,1276319430,1276319431,1276319431,normal
131.202.240.218,43656,192.168.5.122,80,6,5,384,5,1038,52,76,168,51,52,207,822,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,384,5,1038,1,1,0,0,268,268,0,1276319432,1276319432,1276319432,normal
192.168.2.106,3350,208.116.9.82,80,6,17,824,22,26822,40,48,104,21,40,1219,1500,571,0,0,4,1,0,0,4,0,10,10,10,10,0,0,0,0,0,17,824,22,26822,2,4,0,0,696,896,0,1276319423,1276319433,1276319433,normal
192.168.2.106,3373,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319433,1276319433,1276319433,normal
192.168.2.106,3375,208.116.9.82,80,6,5,268,5,504,40,53,100,26,40,100,336,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,268,5,504,1,1,0,0,208,208,0,1276319433,1276319433,1276319433,normal
192.168.2.106,3376,208.116.9.82,80,6,6,312,6,1914,40,52,104,25,40,319,1500,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,312,6,1914,1,1,0,0,248,248,0,1276319433,1276319433,1276319433,normal
